2025-06-11 20:40:16,1.9783577691667091,5.840402608314216
2025-06-11 20:40:18,2.306283809929326,6.10876432271058
2025-06-11 20:40:20,2.7215226685235345,6.379153870505228
2025-06-11 20:40:23,3.020115523716597,5.660043342568821
2025-06-11 20:40:25,3.1128561308682494,6.978563124321539
2025-06-11 20:40:27,3.707283,6.992143461609723
2025-06-11 20:40:30,4.383412229804488,6.939380211342403
2025-06-11 20:40:32,2.788136947717145,7.300169071956901
2025-06-11 20:40:34,3.7029684331562107,7.957253262884857
2025-06-11 20:40:37,5.78510391404638,7.809775884255352
2025-06-11 20:40:39,7.020131728388055,8.396484436049528
2025-06-11 20:40:41,7.332934270283111,7.585633000343461
2025-06-11 20:40:44,8.945371207477448,6.969179158155388
2025-06-11 20:40:48,8.858,5.7652132669636975